,g2,detuning,power
630,0.0,10680000.0,-27.0
631,0.0,10680000.0,-26.0
632,0.0,10680000.0,-25.0
633,0.0,10680000.0,-24.0
634,0.0,10680000.0,-23.0
635,0.0,10680000.0,-22.0
636,0.0,10680000.0,-21.0
637,0.0,10680000.0,-20.0
638,0.0,10680000.0,-19.0
639,0.0,10680000.0,-18.0
640,0.0,10680000.0,-17.0
641,0.0,10680000.0,-16.0
642,0.0,10680000.0,-15.0
643,0.0,10680000.0,-14.0
644,0.0,10680000.0,-13.0
645,0.0,10680000.0,-12.0
646,0.0,10680000.0,-11.0
647,0.0,10680000.0,-10.0
648,0.0,10680000.0,-9.0
649,0.0,10680000.0,-8.0
650,0.0,10680000.0,-7.0
651,0.0,10680000.0,-6.0
652,0.0,10680000.0,-5.0
653,0.0,10680000.0,-4.0
654,0.0,10680000.0,-3.0
655,0.0,10680000.0,-2.0
656,0.0,10680000.0,-1.0
657,0.0,10680000.0,0.0
658,0.0,10680000.0,1.0
659,0.0,10680000.0,2.0
660,0.0,10680000.0,3.0
661,0.0,10680000.0,4.0
662,0.0,10680000.0,5.0
663,0.0,10680000.0,6.0
664,0.0,10680000.0,7.0
665,0.0,10680000.0,8.0
666,0.0,10680000.0,9.0
667,0.4712321771807581,10680000.0,10.0
668,0.5401329335131251,10680000.0,11.0
669,0.5316529645526644,10680000.0,12.0
670,0.5461781158958311,10680000.0,13.0
671,0.47567210335293447,10680000.0,14.0
672,0.5801299195468863,10680000.0,15.0
673,0.6110849648731675,10680000.0,16.0
674,0.5740843239800356,10680000.0,17.0
675,0.0,8900000.0,-27.0
676,0.0,8900000.0,-26.0
677,0.0,8900000.0,-25.0
678,0.0,8900000.0,-24.0
679,0.0,8900000.0,-23.0
680,0.0,8900000.0,-22.0
681,0.0,8900000.0,-21.0
682,0.0,8900000.0,-20.0
683,0.0,8900000.0,-19.0
684,0.0,8900000.0,-18.0
685,0.0,8900000.0,-17.0
686,0.0,8900000.0,-16.0
687,0.0,8900000.0,-15.0
688,0.0,8900000.0,-14.0
689,0.0,8900000.0,-13.0
690,0.0,8900000.0,-12.0
691,0.0,8900000.0,-11.0
692,0.0,8900000.0,-10.0
693,0.0,8900000.0,-9.0
694,0.0,8900000.0,-8.0
695,0.0,8900000.0,-7.0
696,0.0,8900000.0,-6.0
697,0.0,8900000.0,-5.0
698,0.0,8900000.0,-4.0
699,0.0,8900000.0,-3.0
700,0.0,8900000.0,-2.0
701,0.0,8900000.0,-1.0
702,0.0,8900000.0,0.0
703,0.0,8900000.0,1.0
704,0.3360462987382674,8900000.0,2.0
705,0.0,8900000.0,3.0
706,0.26095738013767866,8900000.0,4.0
707,0.0,8900000.0,5.0
708,0.0,8900000.0,6.0
709,0.0,8900000.0,7.0
710,0.15726226326572515,8900000.0,8.0
711,0.0,8900000.0,9.0
712,0.49323154452362783,8900000.0,10.0
713,0.5172533612639846,8900000.0,11.0
714,0.6511868903707121,8900000.0,12.0
715,0.524472565974724,8900000.0,13.0
716,0.5645670787118516,8900000.0,14.0
717,0.513072403018182,8900000.0,15.0
718,0.5453754935194882,8900000.0,16.0
719,0.5032860817675641,8900000.0,17.0
720,0.0,7119999.999999998,-27.0
721,0.0,7119999.999999998,-26.0
722,0.0,7119999.999999998,-25.0
723,0.0,7119999.999999998,-24.0
724,0.0,7119999.999999998,-23.0
725,0.0,7119999.999999998,-22.0
726,0.0,7119999.999999998,-21.0
727,0.0,7119999.999999998,-20.0
728,0.0,7119999.999999998,-19.0
729,0.0,7119999.999999998,-18.0
730,0.0,7119999.999999998,-17.0
731,0.0,7119999.999999998,-16.0
732,0.0,7119999.999999998,-15.0
733,0.0,7119999.999999998,-14.0
734,0.0,7119999.999999998,-13.0
735,0.0,7119999.999999998,-12.0
736,0.0,7119999.999999998,-11.0
