,n,pop,detuning,freq,power
1052,0,0.8007041891459711,16020000.0,5312200000.0,-15.0
1053,1,0.19929581085402895,16020000.0,5318400000.0,-15.0
1054,2,0.0,16020000.0,0.0,-15.0
1055,3,0.0,16020000.0,0.0,-15.0
1056,0,0.8153472817951162,14240000.0,5312200000.0,-15.0
1057,1,0.18465271820488371,14240000.0,5318200000.0,-15.0
1058,2,0.0,14240000.0,0.0,-15.0
1059,3,0.0,14240000.0,0.0,-15.0
1060,0,0.8227399151908881,12459999.999999998,5312200000.0,-15.0
1061,1,0.17726008480911185,12459999.999999998,5317800000.0,-15.0
1062,2,0.0,12459999.999999998,0.0,-15.0
1063,3,0.0,12459999.999999998,0.0,-15.0
1064,0,0.8311301958814529,10680000.0,5312200000.0,-15.0
1065,1,0.1688698041185471,10680000.0,5317400000.0,-15.0
1066,2,0.0,10680000.0,0.0,-15.0
1067,3,0.0,10680000.0,0.0,-15.0
1068,0,0.8763041864209683,8900000.0,5312200000.0,-15.0
1069,1,0.12369581357903159,8900000.0,5317200000.0,-15.0
1070,2,0.0,8900000.0,0.0,-15.0
1071,3,0.0,8900000.0,0.0,-15.0
1072,0,0.8695836345595134,7119999.999999998,5312200000.0,-15.0
1073,1,0.13041636544048668,7119999.999999998,5316800000.0,-15.0
1074,2,0.0,7119999.999999998,0.0,-15.0
1075,3,0.0,7119999.999999998,0.0,-15.0
1076,0,0.8858752409065999,5339999.999999997,5312200000.0,-15.0
1077,1,0.11412475909340017,5339999.999999997,5316400000.0,-15.0
1078,2,0.0,5339999.999999997,0.0,-15.0
1079,3,0.0,5339999.999999997,0.0,-15.0
1080,0,0.9102097147648394,3559999.9999999963,5312200000.0,-15.0
1081,1,0.08979028523516057,3559999.9999999963,5316400000.0,-15.0
1082,2,0.0,3559999.9999999963,0.0,-15.0
1083,3,0.0,3559999.9999999963,0.0,-15.0
1084,0,0.9152849241263299,1779999.999999995,5312200000.0,-15.0
1085,1,0.08471507587367011,1779999.999999995,5316000000.0,-15.0
1086,2,0.0,1779999.999999995,0.0,-15.0
1087,3,0.0,1779999.999999995,0.0,-15.0
1088,0,0.894059222528478,0.0,5312200000.0,-15.0
1089,1,0.10594077747152197,0.0,5315600000.0,-15.0
1090,2,0.0,0.0,0.0,-15.0
1091,3,0.0,0.0,0.0,-15.0
1092,0,0.6218128125232896,35600000.0,5312400000.0,-14.0
1093,1,0.3781871874767105,35600000.0,5320800000.0,-14.0
1094,2,0.0,35600000.0,0.0,-14.0
1095,3,0.0,35600000.0,0.0,-14.0
1096,0,0.6204463906556806,33820000.0,5312400000.0,-14.0
1097,1,0.37955360934431936,33820000.0,5320600000.0,-14.0
1098,2,0.0,33820000.0,0.0,-14.0
1099,3,0.0,33820000.0,0.0,-14.0
1100,0,0.6138484218411954,32040000.0,5312400000.0,-14.0
1101,1,0.38615157815880463,32040000.0,5320400000.0,-14.0
1102,2,0.0,32040000.0,0.0,-14.0
1103,3,0.0,32040000.0,0.0,-14.0
1104,0,0.6581814033834118,30260000.0,5312400000.0,-14.0
1105,1,0.34181859661658814,30260000.0,5320200000.0,-14.0
1106,2,0.0,30260000.0,0.0,-14.0
1107,3,0.0,30260000.0,0.0,-14.0
1108,0,0.6531068951106008,28480000.000000004,5312400000.0,-14.0
1109,1,0.3468931048893992,28480000.000000004,5319800000.0,-14.0
1110,2,0.0,28480000.000000004,0.0,-14.0
1111,3,0.0,28480000.000000004,0.0,-14.0
1112,0,0.6699483981250846,26700000.0,5312400000.0,-14.0
1113,1,0.33005160187491533,26700000.0,5319800000.0,-14.0
1114,2,0.0,26700000.0,0.0,-14.0
1115,3,0.0,26700000.0,0.0,-14.0
1116,0,0.6748273868989954,24920000.000000004,5312400000.0,-14.0
1117,1,0.3251726131010047,24920000.000000004,5319400000.0,-14.0
1118,2,0.0,24920000.000000004,0.0,-14.0
1119,3,0.0,24920000.000000004,0.0,-14.0
1120,0,0.6921782049715842,23140000.0,5312400000.0,-14.0
1121,1,0.3078217950284159,23140000.0,5319200000.0,-14.0
1122,2,0.0,23140000.0,0.0,-14.0
1123,3,0.0,23140000.0,0.0,-14.0
1124,0,0.7051544117799755,21360000.0,5312400000.0,-14.0
1125,1,0.2948455882200246,21360000.0,5319200000.0,-14.0
1126,2,0.0,21360000.0,0.0,-14.0
1127,3,0.0,21360000.0,0.0,-14.0
1128,0,0.7170561816380527,19580000.0,5312200000.0,-14.0
1129,1,0.28294381836194726,19580000.0,5318800000.0,-14.0
1130,2,0.0,19580000.0,0.0,-14.0
1131,3,0.0,19580000.0,0.0,-14.0
1132,0,0.7367052276451488,17800000.0,5312200000.0,-14.0
1133,1,0.2632947723548512,17800000.0,5318600000.0,-14.0
1134,2,0.0,17800000.0,0.0,-14.0
1135,3,0.0,17800000.0,0.0,-14.0
1136,0,0.7610930579206548,16020000.0,5312200000.0,-14.0
1137,1,0.23890694207934504,16020000.0,5318400000.0,-14.0
1138,2,0.0,16020000.0,0.0,-14.0
1139,3,0.0,16020000.0,0.0,-14.0
1140,0,0.7917359697905464,14240000.0,5312200000.0,-14.0
1141,1,0.20826403020945364,14240000.0,5318000000.0,-14.0
1142,2,0.0,14240000.0,0.0,-14.0
1143,3,0.0,14240000.0,0.0,-14.0
1144,0,0.7938366957337376,12459999.999999998,5312200000.0,-14.0
1145,1,0.2061633042662624,12459999.999999998,5317800000.0,-14.0
1146,2,0.0,12459999.999999998,0.0,-14.0
1147,3,0.0,12459999.999999998,0.0,-14.0
1148,0,0.8280344328891485,10680000.0,5312200000.0,-14.0
1149,1,0.17196556711085162,10680000.0,5317400000.0,-14.0
1150,2,0.0,10680000.0,0.0,-14.0
1151,3,0.0,10680000.0,0.0,-14.0
1152,0,0.8436025410879869,8900000.0,5312200000.0,-14.0
1153,1,0.1563974589120131,8900000.0,5317200000.0,-14.0
1154,2,0.0,8900000.0,0.0,-14.0
1155,3,0.0,8900000.0,0.0,-14.0
1156,0,0.8668556587081151,7119999.999999998,5312200000.0,-14.0
1157,1,0.133144341291885,7119999.999999998,5317000000.0,-14.0
1158,2,0.0,7119999.999999998,0.0,-14.0
1159,3,0.0,7119999.999999998,0.0,-14.0
1160,0,0.8616517578585484,5339999.999999997,5312200000.0,-14.0
1161,1,0.1383482421414516,5339999.999999997,5316600000.0,-14.0
1162,2,0.0,5339999.999999997,0.0,-14.0
1163,3,0.0,5339999.999999997,0.0,-14.0
1164,0,0.8805577416362893,3559999.9999999963,5312200000.0,-14.0
1165,1,0.11944225836371075,3559999.9999999963,5316200000.0,-14.0
1166,2,0.0,3559999.9999999963,0.0,-14.0
1167,3,0.0,3559999.9999999963,0.0,-14.0
1168,0,0.8998182991931477,1779999.999999995,5312200000.0,-14.0
1169,1,0.10018170080685226,1779999.999999995,5315800000.0,-14.0
1170,2,0.0,1779999.999999995,0.0,-14.0
1171,3,0.0,1779999.999999995,0.0,-14.0
1172,0,0.9077411659455963,0.0,5312200000.0,-14.0
1173,1,0.09225883405440359,0.0,5315600000.0,-14.0
1174,2,0.0,0.0,0.0,-14.0
1175,3,0.0,0.0,0.0,-14.0
1176,0,0.5859030174088616,35600000.0,5312400000.0,-13.0
1177,1,0.4140969825911383,35600000.0,5320800000.0,-13.0
1178,2,0.0,35600000.0,0.0,-13.0
1179,3,0.0,35600000.0,0.0,-13.0
1180,0,0.5910954546190921,33820000.0,5312400000.0,-13.0
1181,1,0.408904545380908,33820000.0,5320600000.0,-13.0
1182,2,0.0,33820000.0,0.0,-13.0
1183,3,0.0,33820000.0,0.0,-13.0
1184,0,0.583459513352883,32040000.0,5312400000.0,-13.0
1185,1,0.41654048664711696,32040000.0,5320400000.0,-13.0
1186,2,0.0,32040000.0,0.0,-13.0
1187,3,0.0,32040000.0,0.0,-13.0
1188,0,0.6047322711714653,30260000.0,5312400000.0,-13.0
1189,1,0.39526772882853467,30260000.0,5320000000.0,-13.0
1190,2,0.0,30260000.0,0.0,-13.0
1191,3,0.0,30260000.0,0.0,-13.0
1192,0,0.6112007170754248,28480000.000000004,5312400000.0,-13.0
1193,1,0.38879928292457533,28480000.000000004,5320000000.0,-13.0
1194,2,0.0,28480000.000000004,0.0,-13.0
1195,3,0.0,28480000.000000004,0.0,-13.0
1196,0,0.6284159840702924,26700000.0,5312400000.0,-13.0
1197,1,0.37158401592970763,26700000.0,5319800000.0,-13.0
1198,2,0.0,26700000.0,0.0,-13.0
1199,3,0.0,26700000.0,0.0,-13.0
1200,0,0.6353221157409016,24920000.000000004,5312400000.0,-13.0
1201,1,0.3646778842590984,24920000.000000004,5319400000.0,-13.0
1202,2,0.0,24920000.000000004,0.0,-13.0
1203,3,0.0,24920000.000000004,0.0,-13.0
1204,0,0.647708848326797,23140000.0,5312400000.0,-13.0
1205,1,0.3522911516732031,23140000.0,5319400000.0,-13.0
1206,2,0.0,23140000.0,0.0,-13.0
1207,3,0.0,23140000.0,0.0,-13.0
1208,0,0.6513784558522991,21360000.0,5312200000.0,-13.0
1209,1,0.3486215441477009,21360000.0,5319000000.0,-13.0
1210,2,0.0,21360000.0,0.0,-13.0
1211,3,0.0,21360000.0,0.0,-13.0
1212,0,0.6805028728095501,19580000.0,5312400000.0,-13.0
1213,1,0.3194971271904499,19580000.0,5318800000.0,-13.0
1214,2,0.0,19580000.0,0.0,-13.0
1215,3,0.0,19580000.0,0.0,-13.0
1216,0,0.6970422052065309,17800000.0,5312200000.0,-13.0
1217,1,0.302957794793469,17800000.0,5318600000.0,-13.0
1218,2,0.0,17800000.0,0.0,-13.0
1219,3,0.0,17800000.0,0.0,-13.0
1220,0,0.7309152575136509,16020000.0,5312200000.0,-13.0
1221,1,0.2690847424863491,16020000.0,5318200000.0,-13.0
1222,2,0.0,16020000.0,0.0,-13.0
1223,3,0.0,16020000.0,0.0,-13.0
1224,0,0.7463753047902666,14240000.0,5312200000.0,-13.0
1225,1,0.25362469520973335,14240000.0,5318000000.0,-13.0
1226,2,0.0,14240000.0,0.0,-13.0
1227,3,0.0,14240000.0,0.0,-13.0
1228,0,0.7531725967758713,12459999.999999998,5312200000.0,-13.0
1229,1,0.24682740322412874,12459999.999999998,5317800000.0,-13.0
1230,2,0.0,12459999.999999998,0.0,-13.0
1231,3,0.0,12459999.999999998,0.0,-13.0
1232,0,0.7876190592061395,10680000.0,5312200000.0,-13.0
1233,1,0.2123809407938604,10680000.0,5317400000.0,-13.0
1234,2,0.0,10680000.0,0.0,-13.0
1235,3,0.0,10680000.0,0.0,-13.0
1236,0,0.8086227836332435,8900000.0,5312200000.0,-13.0
1237,1,0.19137721636675645,8900000.0,5317200000.0,-13.0
1238,2,0.0,8900000.0,0.0,-13.0
1239,3,0.0,8900000.0,0.0,-13.0
1240,0,0.8258215625837139,7119999.999999998,5312200000.0,-13.0
1241,1,0.1741784374162861,7119999.999999998,5316800000.0,-13.0
1242,2,0.0,7119999.999999998,0.0,-13.0
1243,3,0.0,7119999.999999998,0.0,-13.0
1244,0,0.8317316299066356,5339999.999999997,5312200000.0,-13.0
1245,1,0.16826837009336434,5339999.999999997,5316600000.0,-13.0
1246,2,0.0,5339999.999999997,0.0,-13.0
1247,3,0.0,5339999.999999997,0.0,-13.0
1248,0,0.8613624460472272,3559999.9999999963,5312200000.0,-13.0
1249,1,0.13863755395277272,3559999.9999999963,5316200000.0,-13.0
1250,2,0.0,3559999.9999999963,0.0,-13.0
1251,3,0.0,3559999.9999999963,0.0,-13.0
1252,0,0.8744682155431116,1779999.999999995,5312200000.0,-13.0
1253,1,0.12553178445688842,1779999.999999995,5316000000.0,-13.0
1254,2,0.0,1779999.999999995,0.0,-13.0
1255,3,0.0,1779999.999999995,0.0,-13.0
1256,0,0.8935691856971103,0.0,5312200000.0,-13.0
1257,1,0.10643081430288967,0.0,5315600000.0,-13.0
1258,2,0.0,0.0,0.0,-13.0
1259,3,0.0,0.0,0.0,-13.0
1260,0,0.5490118016956187,35600000.0,5312400000.0,-12.0
1261,1,0.4509881983043813,35600000.0,5320800000.0,-12.0
1262,2,0.0,35600000.0,0.0,-12.0
1263,3,0.0,35600000.0,0.0,-12.0
1264,0,0.5521290485995847,33820000.0,5312400000.0,-12.0
1265,1,0.44787095140041533,33820000.0,5320600000.0,-12.0
1266,2,0.0,33820000.0,0.0,-12.0
1267,3,0.0,33820000.0,0.0,-12.0
1268,0,0.5540183867151939,32040000.0,5312400000.0,-12.0
1269,1,0.44598161328480607,32040000.0,5320400000.0,-12.0
1270,2,0.0,32040000.0,0.0,-12.0
1271,3,0.0,32040000.0,0.0,-12.0
1272,0,0.5795496825910192,30260000.0,5312400000.0,-12.0
1273,1,0.4204503174089808,30260000.0,5320200000.0,-12.0
1274,2,0.0,30260000.0,0.0,-12.0
1275,3,0.0,30260000.0,0.0,-12.0
1276,0,0.5820961943247753,28480000.000000004,5312400000.0,-12.0
1277,1,0.4179038056752248,28480000.000000004,5319800000.0,-12.0
1278,2,0.0,28480000.000000004,0.0,-12.0
1279,3,0.0,28480000.000000004,0.0,-12.0
1280,0,0.5867669577366995,26700000.0,5312400000.0,-12.0
1281,1,0.41323304226330054,26700000.0,5319600000.0,-12.0
1282,2,0.0,26700000.0,0.0,-12.0
1283,3,0.0,26700000.0,0.0,-12.0
1284,0,0.6067469047293427,24920000.000000004,5312400000.0,-12.0
1285,1,0.3932530952706574,24920000.000000004,5319400000.0,-12.0
1286,2,0.0,24920000.000000004,0.0,-12.0
1287,3,0.0,24920000.000000004,0.0,-12.0
1288,0,0.6117282808666143,23140000.0,5312400000.0,-12.0
1289,1,0.38827171913338576,23140000.0,5319200000.0,-12.0
1290,2,0.0,23140000.0,0.0,-12.0
1291,3,0.0,23140000.0,0.0,-12.0
1292,0,0.6369085551995635,21360000.0,5312200000.0,-12.0
1293,1,0.36309144480043654,21360000.0,5319200000.0,-12.0
1294,2,0.0,21360000.0,0.0,-12.0
1295,3,0.0,21360000.0,0.0,-12.0
1296,0,0.654338319793471,19580000.0,5312400000.0,-12.0
1297,1,0.34566168020652893,19580000.0,5318800000.0,-12.0
1298,2,0.0,19580000.0,0.0,-12.0
1299,3,0.0,19580000.0,0.0,-12.0
1300,0,0.6846185705639285,17800000.0,5312200000.0,-12.0
1301,1,0.31538142943607156,17800000.0,5318600000.0,-12.0
1302,2,0.0,17800000.0,0.0,-12.0
1303,3,0.0,17800000.0,0.0,-12.0
1304,0,0.6955744655017345,16020000.0,5312200000.0,-12.0
1305,1,0.3044255344982655,16020000.0,5318400000.0,-12.0
1306,2,0.0,16020000.0,0.0,-12.0
1307,3,0.0,16020000.0,0.0,-12.0
1308,0,0.7232976913894149,14240000.0,5312200000.0,-12.0
1309,1,0.2767023086105851,14240000.0,5318000000.0,-12.0
1310,2,0.0,14240000.0,0.0,-12.0
1311,3,0.0,14240000.0,0.0,-12.0
1312,0,0.7397618891414746,12459999.999999998,5312200000.0,-12.0
1313,1,0.2602381108585255,12459999.999999998,5317800000.0,-12.0
1314,2,0.0,12459999.999999998,0.0,-12.0
1315,3,0.0,12459999.999999998,0.0,-12.0
1316,0,0.771231684488939,10680000.0,5312200000.0,-12.0
1317,1,0.228768315511061,10680000.0,5317400000.0,-12.0
1318,2,0.0,10680000.0,0.0,-12.0
1319,3,0.0,10680000.0,0.0,-12.0
1320,0,0.7930714731967426,8900000.0,5312200000.0,-12.0
1321,1,0.2069285268032574,8900000.0,5317200000.0,-12.0
1322,2,0.0,8900000.0,0.0,-12.0
1323,3,0.0,8900000.0,0.0,-12.0
1324,0,0.818907719664574,7119999.999999998,5312200000.0,-12.0
1325,1,0.18109228033542604,7119999.999999998,5316800000.0,-12.0
1326,2,0.0,7119999.999999998,0.0,-12.0
1327,3,0.0,7119999.999999998,0.0,-12.0
1328,0,0.8190613168578392,5339999.999999997,5312200000.0,-12.0
1329,1,0.18093868314216086,5339999.999999997,5316600000.0,-12.0
1330,2,0.0,5339999.999999997,0.0,-12.0
1331,3,0.0,5339999.999999997,0.0,-12.0
1332,0,0.8334039843907731,3559999.9999999963,5312200000.0,-12.0
1333,1,0.16659601560922688,3559999.9999999963,5316200000.0,-12.0
1334,2,0.0,3559999.9999999963,0.0,-12.0
1335,3,0.0,3559999.9999999963,0.0,-12.0
1336,0,0.858639195294832,1779999.999999995,5312200000.0,-12.0
1337,1,0.14136080470516807,1779999.999999995,5316000000.0,-12.0
1338,2,0.0,1779999.999999995,0.0,-12.0
1339,3,0.0,1779999.999999995,0.0,-12.0
1340,0,0.8709664208104065,0.0,5312200000.0,-12.0
1341,1,0.12903357918959338,0.0,5315600000.0,-12.0
1342,2,0.0,0.0,0.0,-12.0
1343,3,0.0,0.0,0.0,-12.0
1344,0,0.5313259674719126,35600000.0,5312400000.0,-11.0
1345,1,0.46867403252808737,35600000.0,5320800000.0,-11.0
1346,2,0.0,35600000.0,0.0,-11.0
1347,3,0.0,35600000.0,0.0,-11.0
1348,0,0.5443987243540458,33820000.0,5312400000.0,-11.0
1349,1,0.4556012756459542,33820000.0,5320600000.0,-11.0
1350,2,0.0,33820000.0,0.0,-11.0
1351,3,0.0,33820000.0,0.0,-11.0
1352,0,0.5292209226842925,32040000.0,5312400000.0,-11.0
1353,1,0.4707790773157074,32040000.0,5320400000.0,-11.0
1354,2,0.0,32040000.0,0.0,-11.0
1355,3,0.0,32040000.0,0.0,-11.0
1356,0,0.5394632344786975,30260000.0,5312400000.0,-11.0
1357,1,0.46053676552130246,30260000.0,5320200000.0,-11.0
1358,2,0.0,30260000.0,0.0,-11.0
1359,3,0.0,30260000.0,0.0,-11.0
1360,0,0.5422171395038736,28480000.000000004,5312400000.0,-11.0
1361,1,0.45778286049612643,28480000.000000004,5320000000.0,-11.0
1362,2,0.0,28480000.000000004,0.0,-11.0
1363,3,0.0,28480000.000000004,0.0,-11.0
1364,0,0.5474138929850566,26700000.0,5312400000.0,-11.0
1365,1,0.4525861070149434,26700000.0,5319800000.0,-11.0
1366,2,0.0,26700000.0,0.0,-11.0
1367,3,0.0,26700000.0,0.0,-11.0
1368,0,0.5694432566159392,24920000.000000004,5312400000.0,-11.0
1369,1,0.43055674338406075,24920000.000000004,5319400000.0,-11.0
1370,2,0.0,24920000.000000004,0.0,-11.0
1371,3,0.0,24920000.000000004,0.0,-11.0
1372,0,0.58279447747792,23140000.0,5312400000.0,-11.0
1373,1,0.41720552252207993,23140000.0,5319400000.0,-11.0
1374,2,0.0,23140000.0,0.0,-11.0
1375,3,0.0,23140000.0,0.0,-11.0
1376,0,0.5943219436143486,21360000.0,5312400000.0,-11.0
1377,1,0.4056780563856513,21360000.0,5319200000.0,-11.0
1378,2,0.0,21360000.0,0.0,-11.0
1379,3,0.0,21360000.0,0.0,-11.0
1380,0,0.602947803518356,19580000.0,5312400000.0,-11.0
1381,1,0.3970521964816441,19580000.0,5318800000.0,-11.0
1382,2,0.0,19580000.0,0.0,-11.0
1383,3,0.0,19580000.0,0.0,-11.0
1384,0,0.6305530824602417,17800000.0,5312200000.0,-11.0
1385,1,0.3694469175397583,17800000.0,5318600000.0,-11.0
1386,2,0.0,17800000.0,0.0,-11.0
1387,3,0.0,17800000.0,0.0,-11.0
1388,0,0.651695571256539,16020000.0,5312200000.0,-11.0
1389,1,0.34830442874346107,16020000.0,5318400000.0,-11.0
1390,2,0.0,16020000.0,0.0,-11.0
1391,3,0.0,16020000.0,0.0,-11.0
1392,0,0.6734561709016471,14240000.0,5312200000.0,-11.0
1393,1,0.32654382909835283,14240000.0,5318200000.0,-11.0
1394,2,0.0,14240000.0,0.0,-11.0
1395,3,0.0,14240000.0,0.0,-11.0
1396,0,0.6949129366745802,12459999.999999998,5312200000.0,-11.0
1397,1,0.30508706332541974,12459999.999999998,5317800000.0,-11.0
1398,2,0.0,12459999.999999998,0.0,-11.0
1399,3,0.0,12459999.999999998,0.0,-11.0
1400,0,0.7222427362105333,10680000.0,5312200000.0,-11.0
1401,1,0.2777572637894667,10680000.0,5317400000.0,-11.0
1402,2,0.0,10680000.0,0.0,-11.0
1403,3,0.0,10680000.0,0.0,-11.0
1404,0,0.729850231158474,8900000.0,5312200000.0,-11.0
1405,1,0.27014976884152603,8900000.0,5317200000.0,-11.0
1406,2,0.0,8900000.0,0.0,-11.0
1407,3,0.0,8900000.0,0.0,-11.0
1408,0,0.7735251129829902,7119999.999999998,5312200000.0,-11.0
1409,1,0.22647488701700985,7119999.999999998,5317000000.0,-11.0
1410,2,0.0,7119999.999999998,0.0,-11.0
1411,3,0.0,7119999.999999998,0.0,-11.0
1412,0,0.8002752778705264,5339999.999999997,5312200000.0,-11.0
1413,1,0.1997247221294735,5339999.999999997,5316600000.0,-11.0
1414,2,0.0,5339999.999999997,0.0,-11.0
1415,3,0.0,5339999.999999997,0.0,-11.0
1416,0,0.8268802809808947,3559999.9999999963,5312200000.0,-11.0
1417,1,0.17311971901910528,3559999.9999999963,5316200000.0,-11.0
1418,2,0.0,3559999.9999999963,0.0,-11.0
1419,3,0.0,3559999.9999999963,0.0,-11.0
1420,0,0.8200770821679155,1779999.999999995,5312200000.0,-11.0
1421,1,0.17992291783208456,1779999.999999995,5316000000.0,-11.0
1422,2,0.0,1779999.999999995,0.0,-11.0
1423,3,0.0,1779999.999999995,0.0,-11.0
1424,0,0.8427735749224496,0.0,5312200000.0,-11.0
1425,1,0.15722642507755039,0.0,5315600000.0,-11.0
1426,2,0.0,0.0,0.0,-11.0
1427,3,0.0,0.0,0.0,-11.0
1428,0,0.567272223944356,35600000.0,5312400000.0,-10.0
1429,1,0.4327277760556441,35600000.0,5320800000.0,-10.0
1430,2,0.0,35600000.0,0.0,-10.0
1431,3,0.0,35600000.0,0.0,-10.0
1432,0,0.5623184431160432,33820000.0,5312400000.0,-10.0
1433,1,0.4376815568839568,33820000.0,5320600000.0,-10.0
1434,2,0.0,33820000.0,0.0,-10.0
1435,3,0.0,33820000.0,0.0,-10.0
1436,0,0.5573205496679424,32040000.0,5312400000.0,-10.0
1437,1,0.4426794503320575,32040000.0,5320400000.0,-10.0
1438,2,0.0,32040000.0,0.0,-10.0
1439,3,0.0,32040000.0,0.0,-10.0
1440,0,0.5271898125730521,30260000.0,5312400000.0,-10.0
1441,1,0.47281018742694797,30260000.0,5320000000.0,-10.0
1442,2,0.0,30260000.0,0.0,-10.0
1443,3,0.0,30260000.0,0.0,-10.0
1444,0,0.5178326738184289,28480000.000000004,5312400000.0,-10.0
1445,1,0.4821673261815712,28480000.000000004,5320000000.0,-10.0
1446,2,0.0,28480000.000000004,0.0,-10.0
1447,3,0.0,28480000.000000004,0.0,-10.0
1448,0,0.522836136999333,26700000.0,5312400000.0,-10.0
1449,1,0.47716386300066704,26700000.0,5319800000.0,-10.0
1450,2,0.0,26700000.0,0.0,-10.0
1451,3,0.0,26700000.0,0.0,-10.0
1452,0,0.5402670500583955,24920000.000000004,5312400000.0,-10.0
1453,1,0.4597329499416045,24920000.000000004,5319600000.0,-10.0
1454,2,0.0,24920000.000000004,0.0,-10.0
1455,3,0.0,24920000.000000004,0.0,-10.0
1456,0,0.5429776090013084,23140000.0,5312400000.0,-10.0
1457,1,0.4570223909986915,23140000.0,5319400000.0,-10.0
1458,2,0.0,23140000.0,0.0,-10.0
1459,3,0.0,23140000.0,0.0,-10.0
1460,0,0.5475024090275386,21360000.0,5312200000.0,-10.0
1461,1,0.45249759097246134,21360000.0,5319000000.0,-10.0
1462,2,0.0,21360000.0,0.0,-10.0
1463,3,0.0,21360000.0,0.0,-10.0
1464,0,0.5744157253430414,19580000.0,5312400000.0,-10.0
1465,1,0.4255842746569585,19580000.0,5318800000.0,-10.0
1466,2,0.0,19580000.0,0.0,-10.0
1467,3,0.0,19580000.0,0.0,-10.0
1468,0,0.595595495037192,17800000.0,5312200000.0,-10.0
1469,1,0.4044045049628079,17800000.0,5318600000.0,-10.0
1470,2,0.0,17800000.0,0.0,-10.0
1471,3,0.0,17800000.0,0.0,-10.0
1472,0,0.6246582348691756,16020000.0,5312200000.0,-10.0
1473,1,0.37534176513082446,16020000.0,5318200000.0,-10.0
1474,2,0.0,16020000.0,0.0,-10.0
1475,3,0.0,16020000.0,0.0,-10.0
1476,0,0.6462551044583822,14240000.0,5312200000.0,-10.0
1477,1,0.3537448955416177,14240000.0,5318000000.0,-10.0
1478,2,0.0,14240000.0,0.0,-10.0
1479,3,0.0,14240000.0,0.0,-10.0
1480,0,0.6659539377769497,12459999.999999998,5312200000.0,-10.0
1481,1,0.33404606222305033,12459999.999999998,5317800000.0,-10.0
1482,2,0.0,12459999.999999998,0.0,-10.0
1483,3,0.0,12459999.999999998,0.0,-10.0
1484,0,0.6996833675203383,10680000.0,5312200000.0,-10.0
1485,1,0.3003166324796616,10680000.0,5317400000.0,-10.0
1486,2,0.0,10680000.0,0.0,-10.0
1487,3,0.0,10680000.0,0.0,-10.0
1488,0,0.7081202587393628,8900000.0,5312200000.0,-10.0
1489,1,0.29187974126063715,8900000.0,5317200000.0,-10.0
1490,2,0.0,8900000.0,0.0,-10.0
1491,3,0.0,8900000.0,0.0,-10.0
1492,0,0.7315663221283835,7119999.999999998,5312200000.0,-10.0
1493,1,0.26843367787161654,7119999.999999998,5316800000.0,-10.0
1494,2,0.0,7119999.999999998,0.0,-10.0
1495,3,0.0,7119999.999999998,0.0,-10.0
1496,0,0.7678444313314441,5339999.999999997,5312200000.0,-10.0
1497,1,0.23215556866855594,5339999.999999997,5316600000.0,-10.0
1498,2,0.0,5339999.999999997,0.0,-10.0
1499,3,0.0,5339999.999999997,0.0,-10.0
1500,0,0.7771774827193179,3559999.9999999963,5312200000.0,-10.0
1501,1,0.22282251728068211,3559999.9999999963,5316200000.0,-10.0
1502,2,0.0,3559999.9999999963,0.0,-10.0
1503,3,0.0,3559999.9999999963,0.0,-10.0
1504,0,0.7992628714482348,1779999.999999995,5312200000.0,-10.0
1505,1,0.20073712855176515,1779999.999999995,5316000000.0,-10.0
1506,2,0.0,1779999.999999995,0.0,-10.0
1507,3,0.0,1779999.999999995,0.0,-10.0
1508,0,0.8118511534068297,0.0,5312200000.0,-10.0
1509,1,0.18814884659317035,0.0,5315600000.0,-10.0
1510,2,0.0,0.0,0.0,-10.0
1511,3,0.0,0.0,0.0,-10.0
1512,0,0.5917326095501807,35600000.0,5312400000.0,-9.0
1513,1,0.4082673904498193,35600000.0,5320800000.0,-9.0
1514,2,0.0,35600000.0,0.0,-9.0
1515,3,0.0,35600000.0,0.0,-9.0
1516,0,0.5826895327858189,33820000.0,5312400000.0,-9.0
1517,1,0.417310467214181,33820000.0,5320600000.0,-9.0
1518,2,0.0,33820000.0,0.0,-9.0
1519,3,0.0,33820000.0,0.0,-9.0
1520,0,0.5856104390093954,32040000.0,5312400000.0,-9.0
1521,1,0.4143895609906046,32040000.0,5320400000.0,-9.0
1522,2,0.0,32040000.0,0.0,-9.0
1523,3,0.0,32040000.0,0.0,-9.0
1524,0,0.5554510908025146,30260000.0,5312400000.0,-9.0
1525,1,0.4445489091974854,30260000.0,5320200000.0,-9.0
1526,2,0.0,30260000.0,0.0,-9.0
1527,3,0.0,30260000.0,0.0,-9.0
1528,0,0.5567448442348957,28480000.000000004,5312400000.0,-9.0
1529,1,0.44325515576510444,28480000.000000004,5320000000.0,-9.0
1530,2,0.0,28480000.000000004,0.0,-9.0
1531,3,0.0,28480000.000000004,0.0,-9.0
1532,0,0.5504988203634149,26700000.0,5312400000.0,-9.0
1533,1,0.44950117963658515,26700000.0,5319600000.0,-9.0
1534,2,0.0,26700000.0,0.0,-9.0
1535,3,0.0,26700000.0,0.0,-9.0
1536,0,0.5384159472382464,24920000.000000004,5312400000.0,-9.0
1537,1,0.4615840527617536,24920000.000000004,5319400000.0,-9.0
1538,2,0.0,24920000.000000004,0.0,-9.0
1539,3,0.0,24920000.000000004,0.0,-9.0
