frequency,frequency,amplitude,phase,I,Q
5212000000.0,5397500000.0,0.13203006935588513,-0.5341403210111925,0.11363915354013443,-0.06721667945384979
5212000000.0,5397750000.0,0.13018803976449622,-0.5376556905033224,0.11182001978158951,-0.06667239964008331
5212000000.0,5398000000.0,0.13187354531755446,-0.5290968118633196,0.11384159326553345,-0.066563680768013
5212000000.0,5398250000.0,0.13003464221480193,-0.5384740025153596,0.11163373291492462,-0.06668521463871002
5212000000.0,5398500000.0,0.12933357759067765,-0.5315176357482622,0.11149057000875473,-0.06555171310901642
5212000000.0,5398750000.0,0.13078182383483958,-0.5299375588976709,0.11284361034631729,-0.06610752642154694
5212000000.0,5399000000.0,0.13013551252437974,-0.5257826648820153,0.1125582903623581,-0.06531372666358948
5212000000.0,5399250000.0,0.12940870852087705,-0.5503096301043187,0.11030314862728119,-0.0676744356751442
5212000000.0,5399500000.0,0.13158841833135357,-0.5323266667151859,0.11338033527135849,-0.06678631156682968
5212000000.0,5399750000.0,0.13030610143778582,-0.5344759932589613,0.11213304847478867,-0.06637664884328842
5212000000.0,5400000000.0,0.12928597100197392,-0.5250279532328987,0.11187243461608887,-0.06480293720960617
5213000000.0,5345000000.0,0.12886756010280404,-0.5425789709869732,0.11035958677530289,-0.06654028594493866
5213000000.0,5345250000.0,0.1286764208968828,-0.5386743913905335,0.1104544848203659,-0.06601081788539886
5213000000.0,5345500000.0,0.1304753502380964,-0.5517609790408744,0.11111316829919815,-0.06839357316493988
5213000000.0,5345750000.0,0.12748031117504702,-0.5375722485930303,0.10949976742267609,-0.06527657061815262
5213000000.0,5346000000.0,0.1288553981944498,-0.5447670516175864,0.1102033257484436,-0.06677529960870743
5213000000.0,5346250000.0,0.12992635474738545,-0.5423474028095323,0.1112818494439125,-0.06706122308969498
5213000000.0,5346500000.0,0.12958570569136874,-0.538472695605879,0.11124841123819351,-0.06645484268665314
5213000000.0,5346750000.0,0.12945296826434932,-0.5392728453735692,0.11108130216598511,-0.06647567451000214
5213000000.0,5347000000.0,0.12951790414032474,-0.5345357176121832,0.11145083606243134,-0.06598180532455444
5213000000.0,5347250000.0,0.13061661130386581,-0.5415692245101347,0.11192548274993896,-0.06733042001724243
5213000000.0,5347500000.0,0.12998525096008393,-0.5341895552224368,0.11187590658664703,-0.06618116796016693
5213000000.0,5347750000.0,0.12831209569561233,-0.5349862319802715,0.1103837713599205,-0.06541725248098373
5213000000.0,5348000000.0,0.12978447278492078,-0.5300310796775551,0.11197692155838013,-0.06561385840177536
5213000000.0,5348250000.0,0.12897789898989392,-0.5291944527122664,0.11133553087711334,-0.06511296331882477
5213000000.0,5348500000.0,0.12820378208634114,-0.5551923281042279,0.10894745588302612,-0.06757707893848419
5213000000.0,5348750000.0,0.12871563828252924,-0.5500398542345944,0.1097305566072464,-0.06728239357471466
5213000000.0,5349000000.0,0.126518636579677,-0.5809661912171598,0.1057610735297203,-0.06943745911121368
5213000000.0,5349250000.0,0.12706423473019593,-0.6405059722263716,0.10187927633523941,-0.07593373954296112
5213000000.0,5349500000.0,0.12143718213509228,-0.7974822053335002,0.08482516556978226,-0.08690040558576584
5213000000.0,5349750000.0,0.12138214791517823,-0.9394594650969801,0.07164271175861359,-0.0979844257235527
5213000000.0,5350000000.0,0.122439926966747,-0.9127832155955026,0.07487764954566956,-0.09687555581331253
5213000000.0,5350250000.0,0.12299664047142367,-0.7499523692332525,0.08999926596879959,-0.08383499085903168
5213000000.0,5350500000.0,0.12465068399469942,-0.6380694144896315,0.10012531280517578,-0.07424765825271606
5213000000.0,5350750000.0,0.12751561718593765,-0.5884582620781301,0.10606716573238373,-0.07078127562999725
5213000000.0,5351000000.0,0.12917597350031193,-0.5585480569914122,0.10954451560974121,-0.06845751404762268
5213000000.0,5351250000.0,0.12877317620191275,-0.5502964329789335,0.10976233333349228,-0.06734063476324081
5213000000.0,5351500000.0,0.1303199950868616,-0.5457179808935564,0.11139164865016937,-0.06764023751020432
5213000000.0,5351750000.0,0.12937865868505716,-0.5471636041653067,0.1104898452758789,-0.06731145083904266
5213000000.0,5352000000.0,0.1303734988218359,-0.5437929503608494,0.1115674376487732,-0.06745336204767227
5213000000.0,5352250000.0,0.12930302781332678,-0.5270479157381956,0.11175604909658432,-0.06503736227750778
5213000000.0,5352500000.0,0.12843448186125656,-0.5486333398849627,0.10958518832921982,-0.06698136031627655
5213000000.0,5352750000.0,0.1288060268091545,-0.548580787850612,0.10990573465824127,-0.06716935336589813
5213000000.0,5353000000.0,0.12752782139423807,-0.5463493210820121,0.10896321386098862,-0.06625981628894806
5213000000.0,5353250000.0,0.12837503052834967,-0.5566838229678563,0.10899193584918976,-0.06782998144626617
5213000000.0,5353500000.0,0.12717781446437404,-0.583825567810961,0.10611208528280258,-0.07010293751955032
5213000000.0,5353750000.0,0.1262555356599742,-0.5920341894412843,0.10476775467395782,-0.07045692205429077
5213000000.0,5354000000.0,0.12629151834225674,-0.6403743870624675,0.10126964747905731,-0.07545863837003708
5213000000.0,5354250000.0,0.12479728482282774,-0.6476481037663224,0.09952645003795624,-0.07529175281524658
5213000000.0,5354500000.0,0.12528397773091052,-0.6242567432442034,0.10165514051914215,-0.07322777807712555
5213000000.0,5354750000.0,0.1257279363188954,-0.598803544523855,0.10385260730981827,-0.0708671286702156
5213000000.0,5355000000.0,0.12747635643724453,-0.5828686273074751,0.1064283698797226,-0.07016568630933762
5213000000.0,5355250000.0,0.12851218500302558,-0.5584336781286949,0.10898939520120621,-0.06809327006340027
5213000000.0,5355500000.0,0.12957238460070883,-0.5476665327813848,0.1106213703751564,-0.06746788322925568
5213000000.0,5355750000.0,0.13045163484775402,-0.5416648176121316,0.11177768558263779,-0.06725606322288513
5213000000.0,5356000000.0,0.13052047178850235,-0.5448777323641136,0.11161988973617554,-0.06765052676200867
5213000000.0,5356250000.0,0.13069690976474105,-0.5406411345147981,0.11205676943063736,-0.06726784259080887
5213000000.0,5356500000.0,0.12883448723659313,-0.5482936484789076,0.10994930565357208,-0.06715262681245804
5213000000.0,5356750000.0,0.12915096817777647,-0.5250646415600335,0.11175324022769928,-0.06473936885595322
5213000000.0,5357000000.0,0.130863335314176,-0.5384731213087159,0.11234521865844727,-0.0671100914478302
5213000000.0,5357250000.0,0.12909370019334143,-0.5331177315194261,0.11117894947528839,-0.06560811400413513
5213000000.0,5357500000.0,0.13073840352207128,-0.5464915808066321,0.111696757376194,-0.06794383376836777
5213000000.0,5357750000.0,0.12975134409846048,-0.5425462011285843,0.11111863702535629,-0.06699298322200775
5213000000.0,5358000000.0,0.12895086974868286,-0.5526206380778134,0.10975676774978638,-0.06768883764743805
5213000000.0,5358250000.0,0.12912885160910417,-0.5387767373376617,0.11083606630563736,-0.06625425815582275
5213000000.0,5358500000.0,0.12954747068325181,-0.5430947724198094,0.11090733110904694,-0.06694857031106949
5213000000.0,5358750000.0,0.12961129008806094,-0.5363185291291234,0.11141330003738403,-0.06622811406850815
5213000000.0,5359000000.0,0.12902148038736913,-0.5241790593264302,0.11169842630624771,-0.06457556784152985
5213000000.0,5359250000.0,0.1285757055321104,-0.5310648905357359,0.11086674779653549,-0.06511740386486053
5213000000.0,5359500000.0,0.12829846226408792,-0.5273674751577521,0.11086717993021011,-0.06456751376390457
5213000000.0,5359750000.0,0.1295352977633665,-0.5414233421457255,0.1110086441040039,-0.06675682961940765
5213000000.0,5360000000.0,0.12918717118236372,-0.5323911830248351,0.11130712181329727,-0.0655747652053833
5213000000.0,5360250000.0,0.12833685433427244,-0.5290805310707124,0.11078955233097076,-0.0647767186164856
5213000000.0,5360500000.0,0.13020344868672978,-0.5501966963030313,0.11098824441432953,-0.06807751208543777
5213000000.0,5360750000.0,0.12994803978625763,-0.541188235235237,0.11137809604406357,-0.06694335490465164
5213000000.0,5361000000.0,0.12912649016033964,-0.5312049198658605,0.11133251339197159,-0.06541194021701813
5213000000.0,5361250000.0,0.13033540579147684,-0.5559273947090512,0.11070837825536728,-0.06878206878900528
5213000000.0,5361500000.0,0.12999347208043904,-0.534755034512854,0.11184553802013397,-0.06624861061573029
5213000000.0,5361750000.0,0.12834537515903022,-0.5378395754728572,0.11022524535655975,-0.06574899703264236
5213000000.0,5362000000.0,0.13041139168248794,-0.5253014745071745,0.11282838881015778,-0.06539790332317352
5213000000.0,5362250000.0,0.12757000935737534,-0.5258688844498733,0.11033378541469574,-0.06403563916683197
5213000000.0,5362500000.0,0.1297368567829355,-0.5434835341381979,0.11104339361190796,-0.06708961725234985
5213000000.0,5362750000.0,0.12857231245043663,-0.5289795676483813,0.11099936813116074,-0.06488435715436935
5213000000.0,5363000000.0,0.12932918497143392,-0.5405354017964689,0.11089114844799042,-0.06655216962099075
5213000000.0,5363250000.0,0.12800484472856452,-0.5263817753834471,0.11067689955234528,-0.06431068480014801
5213000000.0,5363500000.0,0.12958151882620234,-0.5319427791869278,0.11167637258768082,-0.06572486460208893
5213000000.0,5363750000.0,0.13006008719079865,-0.5403471532920858,0.11153044551610947,-0.06690729409456253
5213000000.0,5364000000.0,0.12952519463203516,-0.5375197037576483,0.11125971376895905,-0.06631781160831451
5213000000.0,5364250000.0,0.13087055284459098,-0.5184068338570065,0.11367543041706085,-0.06484595686197281
5213000000.0,5364500000.0,0.13180447812656632,-0.5341574456001001,0.11344383656978607,-0.06710377335548401
5213000000.0,5364750000.0,0.1297676100472143,-0.5234335123362632,0.11239276826381683,-0.06486523151397705
5213000000.0,5365000000.0,0.1295265705619383,-0.5229222174534861,0.11221709102392197,-0.06468737870454788
5213000000.0,5365250000.0,0.12943797676798138,-0.5428040543902486,0.11083303391933441,-0.06685976684093475
5213000000.0,5365500000.0,0.13018218049194052,-0.5359787558506165,0.11192663013935089,-0.06648179888725281
5213000000.0,5365750000.0,0.128870137400588,-0.536787560719057,0.11074531078338623,-0.06590135395526886
5213000000.0,5366000000.0,0.12781048983519622,-0.5244302942317858,0.1106339544057846,-0.06399726122617722
5213000000.0,5366250000.0,0.12945954493955417,-0.512296782684034,0.11283965408802032,-0.06345853954553604
5213000000.0,5366500000.0,0.12926573460632904,-0.521415598074941,0.11208824813365936,-0.06438831239938736
5213000000.0,5366750000.0,0.130588465477715,-0.5259090512086713,0.11294177919626236,-0.06555533409118652
5213000000.0,5367000000.0,0.12968229769429218,-0.5336379797098082,0.11165156215429306,-0.06596534699201584
5213000000.0,5367250000.0,0.13049166835844014,-0.5282725690918635,0.11270292103290558,-0.06577330082654953
5213000000.0,5367500000.0,0.12929517101519433,-0.5328881271641752,0.11136754602193832,-0.06568493694067001
5213000000.0,5367750000.0,0.13036776588445592,-0.5269139009893326,0.11268508434295654,-0.0655578076839447
5213000000.0,5368000000.0,0.12961751687364143,-0.5375688608515776,0.11133575439453125,-0.06637055426836014
5213000000.0,5368250000.0,0.13042017223060473,-0.5274714047234873,0.11269380152225494,-0.06564699858427048
5213000000.0,5368500000.0,0.12947181876945782,-0.5264855969806997,0.11193853616714478,-0.06505932658910751
5213000000.0,5368750000.0,0.12962447538099786,-0.5342064511008258,0.1115642786026001,-0.06599936634302139
5213000000.0,5369000000.0,0.13065723419742556,-0.5356240589094173,0.11235872656106949,-0.0666845515370369
5213000000.0,5369250000.0,0.12997294868991108,-0.5156773927835658,0.11307112127542496,-0.06409281492233276
5213000000.0,5369500000.0,0.13008439180779827,-0.5421158307649687,0.1114327535033226,-0.06711699068546295
5213000000.0,5369750000.0,0.13074201271062177,-0.5363847530055165,0.11238083988428116,-0.06681332737207413
5213000000.0,5370000000.0,0.128323118492607,-0.5313747660216749,0.11062880605459213,-0.0650237649679184
5213000000.0,5370250000.0,0.13065575654615183,-0.5239774725617359,0.11312645673751831,-0.06537072360515594
5213000000.0,5370500000.0,0.13010618652267378,-0.5282212759356142,0.11237335205078125,-0.06557323783636093
5213000000.0,5370750000.0,0.12978639966553862,-0.5225125449710186,0.11246874183416367,-0.06477107107639313
5213000000.0,5371000000.0,0.12879595823345968,-0.5326143493520136,0.11095546185970306,-0.06540095061063766
5213000000.0,5371250000.0,0.12927575056115087,-0.5308380916357871,0.11148522049188614,-0.06544665992259979
5213000000.0,5371500000.0,0.12981688957807555,-0.5333543650869369,0.11178616434335709,-0.06600210815668106
5213000000.0,5371750000.0,0.12981417187733957,-0.536084185754541,0.11160323768854141,-0.06630562990903854
5213000000.0,5372000000.0,0.1300231878978964,-0.5239030075660571,0.11258359998464584,-0.06504584848880768
5213000000.0,5372250000.0,0.13060677220236233,-0.5303827809291524,0.1126631647348404,-0.06606920808553696
5213000000.0,5372500000.0,0.12811846563494653,-0.5342503560807504,0.11026523262262344,-0.06523741036653519
5213000000.0,5372750000.0,0.12953698752405615,-0.5269593112619255,0.11196403205394745,-0.06514512002468109
5213000000.0,5373000000.0,0.12956346665954335,-0.5277658994396626,0.11193432658910751,-0.06524874269962311
5213000000.0,5373250000.0,0.12764512276218692,-0.530833544788029,0.11007928848266602,-0.06462064385414124
5213000000.0,5373500000.0,0.1296042286969853,-0.5399842662257195,0.11116372048854828,-0.06663244962692261
5213000000.0,5373750000.0,0.1277418165761148,-0.543276477482567,0.10934948921203613,-0.06603530049324036
5213000000.0,5374000000.0,0.12954610122397237,-0.5237758550560453,0.1121787428855896,-0.06479291617870331
5213000000.0,5374250000.0,0.12958534148275125,-0.5255163851138432,0.11209974437952042,-0.0650077536702156
5213000000.0,5374500000.0,0.13047172164736098,-0.5277751955136634,0.11271838843822479,-0.06570719182491302
5213000000.0,5374750000.0,0.12959259051886313,-0.5297024126743008,0.11183289438486099,-0.06548009812831879
5213000000.0,5375000000.0,0.13090927074199338,-0.5183922279257777,0.11371000856161118,-0.06486348062753677
5213000000.0,5375250000.0,0.12812229567025635,-0.5393213826696283,0.10993628203868866,-0.06579769402742386
5213000000.0,5375500000.0,0.12961311770819403,-0.5241654472463807,0.11221151053905487,-0.06487015634775162
5213000000.0,5375750000.0,0.12977495642908513,-0.5416750426416228,0.11119718849658966,-0.0669083297252655
5213000000.0,5376000000.0,0.12916343413624612,-0.5256982144347696,0.11172298341989517,-0.064816415309906
5213000000.0,5376250000.0,0.13153771344647902,-0.5251023300176381,0.11381598562002182,-0.06594005972146988
5213000000.0,5376500000.0,0.12843126957311127,-0.5464566959175927,0.10972797870635986,-0.06674100458621979
5213000000.0,5376750000.0,0.12990166139209677,-0.5308627168705573,0.11202337592840195,-0.06576628983020782
5213000000.0,5377000000.0,0.1292839505154204,-0.5290857342106998,0.11160681396722794,-0.06525533646345139
5213000000.0,5377250000.0,0.13134482803924083,-0.5248164573017896,0.11366790533065796,-0.06581087410449982
5213000000.0,5377500000.0,0.12979869799561183,-0.519908316275479,0.11264771223068237,-0.06448406726121902
5213000000.0,5377750000.0,0.13082902515066178,-0.5316899291938236,0.1127682775259018,-0.06632909923791885
5213000000.0,5378000000.0,0.12993385123000672,-0.5444982243159963,0.11114376783370972,-0.06730429828166962
5213000000.0,5378250000.0,0.12883587156190263,-0.5240922575151814,0.11154333502054214,-0.0644729882478714
5213000000.0,5378500000.0,0.12797169394763422,-0.5380634590131939,0.10988964140415192,-0.06558217108249664
5213000000.0,5378750000.0,0.13057575808871547,-0.5481432353717781,0.11144556850194931,-0.06804347038269043
5213000000.0,5379000000.0,0.1287823352146115,-0.5354977769880438,0.11075470596551895,-0.06571365892887115
5213000000.0,5379250000.0,0.12972535834326704,-0.5341713412746724,0.11165342479944229,-0.0660468116402626
5213000000.0,5379500000.0,0.12903904746603467,-0.5404645055433003,0.11064708232879639,-0.06639502197504044
5213000000.0,5379750000.0,0.12893918023712492,-0.531344418657921,0.11116190254688263,-0.0653325617313385
5213000000.0,5380000000.0,0.13051631551310747,-0.5314811245002108,0.11251255124807358,-0.06614706665277481
5213000000.0,5380250000.0,0.1288197181745745,-0.5409871850627761,0.11042435467243195,-0.0663398951292038
5213000000.0,5380500000.0,0.12897332602848202,-0.5291765079414993,0.11133275181055069,-0.06510865688323975
5213000000.0,5380750000.0,0.12990321440841773,-0.5379382967917535,0.11155657470226288,-0.06655806303024292
5213000000.0,5381000000.0,0.12902650701918972,-0.5431619627849521,0.11045684665441513,-0.06668676435947418
5213000000.0,5381250000.0,0.13073407565627673,-0.5404779962494687,0.11209961026906967,-0.06726868450641632
5213000000.0,5381500000.0,0.12898329019571447,-0.530439011772139,0.11125905811786652,-0.06525420397520065
5213000000.0,5381750000.0,0.13036525652227668,-0.5352961800218893,0.11212944984436035,-0.0664987713098526
5213000000.0,5382000000.0,0.12936642244370142,-0.5322296896466859,0.11147216707468033,-0.06564775109291077
5213000000.0,5382250000.0,0.1303407723637711,-0.5503120493835174,0.11109744012355804,-0.06816212832927704
5213000000.0,5382500000.0,0.13116554276025863,-0.5433028660158535,0.11227847635746002,-0.067808136343956
5213000000.0,5382750000.0,0.12885908739454216,-0.5368616691741642,0.11073093116283417,-0.0659039095044136
5213000000.0,5383000000.0,0.12952380362802035,-0.5336924838559328,0.11151151359081268,-0.06589080393314362
5213000000.0,5383250000.0,0.12907885427295515,-0.5432392121414542,0.11049650609493256,-0.06672235578298569
5213000000.0,5383500000.0,0.13084927122647505,-0.5224395542171494,0.11339455842971802,-0.06529323011636734
5213000000.0,5383750000.0,0.13104559097042687,-0.5211442868415722,0.11364929378032684,-0.06524404138326645
5213000000.0,5384000000.0,0.128220396982037,-0.5164068232489001,0.1115003228187561,-0.0633099377155304
5213000000.0,5384250000.0,0.12857380222145448,-0.5342900728459629,0.11065451800823212,-0.06547366082668304
5213000000.0,5384500000.0,0.12793695924268558,-0.544391919228082,0.10944269597530365,-0.06625829637050629
5213000000.0,5384750000.0,0.13007308136433943,-0.5192906736664183,0.11292573064565659,-0.06455064564943314
5213000000.0,5385000000.0,0.13014189121568148,-0.5268329092197502,0.11249514669179916,-0.06543511152267456
5213000000.0,5385250000.0,0.12941060721811687,-0.5307332596360941,0.11160838603973389,-0.06550323218107224
5213000000.0,5385500000.0,0.1299484723867198,-0.5254650735060697,0.11241722106933594,-0.06518415361642838
5213000000.0,5385750000.0,0.13163802638240316,-0.5241470324812572,0.11396577209234238,-0.06588150560855865
5213000000.0,5386000000.0,0.12935725995746233,-0.5313500027318317,0.11152197420597076,-0.06554502248764038
5213000000.0,5386250000.0,0.12887499936277083,-0.5361943942190792,0.11078856140375137,-0.06583813577890396
5213000000.0,5386500000.0,0.12941960968089158,-0.520222463724488,0.11229851096868515,-0.06433101743459702
5213000000.0,5386750000.0,0.12931321131991314,-0.5367176451262412,0.11113069206476212,-0.06612016260623932
5213000000.0,5387000000.0,0.1291041766810224,-0.5383645228673055,0.11084218323230743,-0.06619591265916824
5213000000.0,5387250000.0,0.12995944379067273,-0.5527509373806759,0.11060632765293121,-0.06823267042636871
5213000000.0,5387500000.0,0.12954577250754787,-0.5336256148498375,0.11153483390808105,-0.06589452177286148
5213000000.0,5387750000.0,0.12979637822725013,-0.5259055095507532,0.1122569590806961,-0.06515730917453766
5213000000.0,5388000000.0,0.1308495760070787,-0.5326917236314768,0.11271947622299194,-0.06645247340202332
5213000000.0,5388250000.0,0.1302344017555336,-0.5409589137520652,0.11163891851902008,-0.0670652762055397
5213000000.0,5388500000.0,0.1296645320083435,-0.5279398806493819,0.11201027780771255,-0.06531912833452225
5213000000.0,5388750000.0,0.1303806752220631,-0.5374963540671203,0.1119961142539978,-0.06675320863723755
5213000000.0,5389000000.0,0.1293128410733418,-0.5372897189257265,0.11109253019094467,-0.06618353724479675
5213000000.0,5389250000.0,0.12920313065684708,-0.5315956994103564,0.11137300729751587,-0.06549429148435593
5213000000.0,5389500000.0,0.12957264038971925,-0.5417959115881896,0.11101575940847397,-0.06681744009256363
5213000000.0,5389750000.0,0.12889622831979985,-0.5424618823806174,0.11039192974567413,-0.06654216349124908
5213000000.0,5390000000.0,0.12847508758611473,-0.5314136122827592,0.11075729131698608,-0.06510507315397263
5213000000.0,5390250000.0,0.12954010586352313,-0.5394880371564679,0.11114175617694855,-0.06654433906078339
5213000000.0,5390500000.0,0.12815799009399018,-0.5494675134217847,0.10929348319768906,-0.06692835688591003
5213000000.0,5390750000.0,0.12802552728630978,-0.5370646049661365,0.1100013479590416,-0.0654999166727066
5213000000.0,5391000000.0,0.12675956626938686,-0.5436326356910068,0.10848531872034073,-0.06556617468595505
5213000000.0,5391250000.0,0.12846640446353697,-0.5330841455534631,0.11064089834690094,-0.0652855932712555
5213000000.0,5391500000.0,0.12947986584380516,-0.5568670497133861,0.10991741716861725,-0.06843388825654984
5213000000.0,5391750000.0,0.1309522811452997,-0.5245181997838778,0.11334775388240814,-0.06558038294315338
5213000000.0,5392000000.0,0.13177674683639626,-0.5373165503516367,0.11320745944976807,-0.06744762510061264
5213000000.0,5392250000.0,0.1306188475319875,-0.5334052858783834,0.11247335374355316,-0.06641557067632675
5213000000.0,5392500000.0,0.12909977018564697,-0.5462132279759903,0.11031545698642731,-0.06706154346466064
5213000000.0,5392750000.0,0.12972797063934008,-0.5435014339215246,0.1110345870256424,-0.06708700954914093
5213000000.0,5393000000.0,0.13045282979842446,-0.535588531398258,0.11218531429767609,-0.06657624244689941
5213000000.0,5393250000.0,0.12908331572165777,-0.5362593387869717,0.1109633594751358,-0.06595176458358765
5213000000.0,5393500000.0,0.12758356571862864,-0.534409664234112,0.10979451984167099,-0.06498253345489502
5213000000.0,5393750000.0,0.12832774496407276,-0.5334223050951514,0.11049941927194595,-0.06525249779224396
5213000000.0,5394000000.0,0.12866599518643534,-0.5296163214827768,0.11103887856006622,-0.06500235199928284
5213000000.0,5394250000.0,0.12942081808230058,-0.5396330809903369,0.11102976649999619,-0.06649916619062424
5213000000.0,5394500000.0,0.12908711113764948,-0.5319020269829073,0.11125294864177704,-0.06546956300735474
5213000000.0,5394750000.0,0.12886001619626306,-0.5333779775143356,0.11096064746379852,-0.06551823019981384
5213000000.0,5395000000.0,0.12918667232953157,-0.5460063179009159,0.11040359735488892,-0.06708384305238724
5213000000.0,5395250000.0,0.12955670389927665,-0.5394890835734374,0.1111559271812439,-0.06655298173427582
5213000000.0,5395500000.0,0.1288289560387666,-0.5398569145180457,0.11050719022750854,-0.06621979176998138
5213000000.0,5395750000.0,0.1288364492380203,-0.5276191805876259,0.11131574958562851,-0.06486628204584122
5213000000.0,5396000000.0,0.12867274270006449,-0.5328437405492613,0.11083432286977768,-0.065363809466362
5213000000.0,5396250000.0,0.12605377975849158,-0.533437567063595,0.10854039341211319,-0.06409788131713867
5213000000.0,5396500000.0,0.12922843194909173,-0.5322431032880889,0.11135238409042358,-0.06557922065258026
5213000000.0,5396750000.0,0.12888670957626777,-0.5445220628720088,0.11024646461009979,-0.06676451861858368
5213000000.0,5397000000.0,0.12963984385426894,-0.538210069909506,0.11131234467029572,-0.06645337492227554
5213000000.0,5397250000.0,0.12964541316492104,-0.5398359361419772,0.11120893061161041,-0.06663712859153748
5213000000.0,5397500000.0,0.12863984366973105,-0.5414099276859239,0.11024215072393417,-0.0662938728928566
5213000000.0,5397750000.0,0.12908909279205985,-0.5290736837180267,0.11143938452005386,-0.06515564024448395
5213000000.0,5398000000.0,0.12913414889398658,-0.5316929066904987,0.11130718141794205,-0.0654701441526413
5213000000.0,5398250000.0,0.13081807437908038,-0.5424256069994523,0.11204032599925995,-0.06753024458885193
5213000000.0,5398500000.0,0.12918662030336706,-0.5381336858801578,0.1109282523393631,-0.06621257960796356
5213000000.0,5398750000.0,0.12931894282396267,-0.5477375416640642,0.11040021479129791,-0.06734375655651093
5213000000.0,5399000000.0,0.13038112795464654,-0.5316760813899246,0.11238312721252441,-0.06610046327114105
5213000000.0,5399250000.0,0.12932552272426445,-0.5428402048270481,0.11073432862758636,-0.06680568307638168
5213000000.0,5399500000.0,0.1312500248698957,-0.5446215495954757,0.11226122081279755,-0.06799990683794022
5213000000.0,5399750000.0,0.12732025483575418,-0.5453161402556373,0.10885415226221085,-0.0660395398736
5213000000.0,5400000000.0,0.1297279730338831,-0.5315726932265564,0.11182693392038345,-0.06575776636600494
5214000000.0,5345000000.0,0.1309040508235673,-0.5282358469223097,0.11306151002645493,-0.06597700715065002
5214000000.0,5345250000.0,0.12966605862235908,-0.5193153450064629,0.11257077753543854,-0.06435143202543259
5214000000.0,5345500000.0,0.12977947026091408,-0.5286081600015963,0.11206585168838501,-0.06545193493366241
5214000000.0,5345750000.0,0.12928977372356476,-0.5356564550675293,0.11118064075708389,-0.06599023193120956
5214000000.0,5346000000.0,0.12895968515340656,-0.5356857397386906,0.11089485883712769,-0.06582500040531158
5214000000.0,5346250000.0,0.12984804770571962,-0.5302947967642604,0.11201445758342743,-0.06567554175853729
5214000000.0,5346500000.0,0.13088611093939181,-0.5301707709020338,0.11291816085577011,-0.0661865770816803
5214000000.0,5346750000.0,0.1288530459897251,-0.5385824283809495,0.1106121763586998,-0.06609125435352325
5214000000.0,5347000000.0,0.1294162375576609,-0.5289907801947494,0.11172721534967422,-0.065311498939991
5214000000.0,5347250000.0,0.13051834361283415,-0.5277379060733501,0.11276111751794815,-0.06572646647691727
5214000000.0,5347500000.0,0.12955215829257197,-0.5223392789632217,0.11227695643901825,-0.06463471800088882
5214000000.0,5347750000.0,0.1290364289463111,-0.5275545752194768,0.11149273067712784,-0.06495976448059082
5214000000.0,5348000000.0,0.12882711751126005,-0.5271224874890902,0.11133988946676254,-0.06480628997087479
5214000000.0,5348250000.0,0.13033652454599565,-0.5294993641736503,0.11248824745416641,-0.06583315134048462
5214000000.0,5348500000.0,0.12830085772005465,-0.5359538943211272,0.11031075567007065,-0.06551829725503922
5214000000.0,5348750000.0,0.12958940035536984,-0.5444326493183433,0.11085353046655655,-0.06711860746145248
5214000000.0,5349000000.0,0.12817965277672258,-0.5679664695588388,0.1080550104379654,-0.06895025819540024
5214000000.0,5349250000.0,0.12547015758280367,-0.6410380413922838,0.1005612462759018,-0.07503463327884674
5214000000.0,5349500000.0,0.12045491327777533,-0.7983206238437157,0.08406674116849899,-0.08626800775527954
5214000000.0,5349750000.0,0.12231813328784971,-0.8957843845593711,0.07643741369247437,-0.09549370408058167
5214000000.0,5350000000.0,0.12188666503017932,-0.8766558249992793,0.07797395437955856,-0.09368255734443665
5214000000.0,5350250000.0,0.12278777206241426,-0.746420888826816,0.0901414304971695,-0.08337481319904327
5214000000.0,5350500000.0,0.12468042735510043,-0.6324606056432364,0.10056416690349579,-0.07370249181985855
5214000000.0,5350750000.0,0.1289586362939776,-0.5848503622703547,0.10752502828836441,-0.07119479030370712
5214000000.0,5351000000.0,0.12951469068101132,-0.5603400241481122,0.10970858484506607,-0.06883372366428375
5214000000.0,5351250000.0,0.1288746759138097,-0.5448527102746955,0.11021409183740616,-0.0667947307229042
5214000000.0,5351500000.0,0.1286154356428474,-0.5407097245424302,0.11026761680841446,-0.06620410084724426
5214000000.0,5351750000.0,0.12770719256189295,-0.547161753288663,0.10906253010034561,-0.06644164025783539
5214000000.0,5352000000.0,0.12874779154972843,-0.5493613918215176,0.10980360209941864,-0.06722471863031387
5214000000.0,5352250000.0,0.12911845120190904,-0.5440469389642982,0.11047645658254623,-0.06683208048343658
5214000000.0,5352500000.0,0.12922026283393956,-0.5405027891156025,0.11079992353916168,-0.06649250537157059
5214000000.0,5352750000.0,0.12888229162839876,-0.555228684644579,0.10952158272266388,-0.06793870776891708
5214000000.0,5353000000.0,0.12931018822024232,-0.5606548395425104,0.10951371490955353,-0.06875951588153839
5214000000.0,5353250000.0,0.12636786665609767,-0.575008399720374,0.10604636371135712,-0.0687241330742836
5214000000.0,5353500000.0,0.12609076183153747,-0.5799512982189214,0.1054735779762268,-0.06909561902284622
5214000000.0,5353750000.0,0.12410109092341896,-0.6064382767472684,0.10197178274393082,-0.07073073089122772
5214000000.0,5354000000.0,0.12397855510947008,-0.6727152578654241,0.0969676747918129,-0.07725252211093903
